ks_bin_label,breakaway_bin_label,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_runs
0.745,0.992,1740.5882927421815,0.5638654399464033,0.7958773090248947,0.23032213979599084,-3.4756491884986462,-2.795332132045439,44
0.775,0.857,1534.9463326896837,0.9988641132050674,0.5420948574395094,-0.6368308939114767,1.873071255017403,0.7911528670634028,39
0.775,0.873,1504.359716866553,0.9988364025911337,0.5895400759924723,-0.6996548100285971,1.5831977288570702,0.852138345607958,33
0.775,0.887,1542.072869376564,0.48882262109194163,0.5700551731930293,-0.0874584578661924,-1.0087832053895056,1.0259734265499283,33
0.775,0.903,1601.393488259158,0.41016304383593294,0.5866244483129408,0.9565204961825188,-1.6097211941268248,0.3033564169823194,40
0.775,0.917,1632.6383413731369,0.41453537330846335,0.6786324451207282,0.8786655889458347,-2.24776413347435,-0.685138661576571,36
0.775,0.932,1645.8794474545693,0.470993634095866,0.6878393384180138,1.4978915754048086,-2.2637560199165416,-1.4539075127264802,36
0.775,0.948,1668.912973814271,0.5493974804332745,0.6992630946239579,0.9963654492749744,-3.0262495763449864,-2.3015073890595255,34
0.775,0.962,1674.6597768855681,0.46298321049701013,0.7324241675709304,1.9598747052288228,-2.286095773962185,-2.323201823898128,33
0.775,0.978,1675.6129803377783,0.5084518273196318,0.7431475640172476,1.840146728879135,-2.6542188978670764,-2.6015843402931544,40
0.775,0.992,1679.1060654044843,0.564187697830196,0.7628843184617569,1.4740800678852686,-2.5505723908672726,-2.54403957071679,38
0.805,0.857,1527.1648786193343,0.9988592350252782,0.5968710146412526,-0.6144724452046886,1.2508796584589816,0.6950698491408488,32
0.805,0.873,1507.0844491690927,0.9988416040374725,0.5460943506969717,-0.7103600961127532,1.4950725289502962,0.6977030949469968,38
0.805,0.887,1531.7099830780578,0.6079643460600592,0.655603870593092,-0.563721265274814,-0.6214136101254963,1.9702091896116187,38
0.805,0.903,1569.7100068625607,0.52601887772351,0.6871919605031722,0.5811678814258314,-1.621961199411497,1.0336920198033792,29
0.805,0.917,1588.2296485395832,0.5411775791297889,0.694399438546855,1.0217768993398997,-2.2712248393801406,-0.3224946214620358,41
0.805,0.932,1592.9045434411548,0.5428967288083344,0.7267971791281257,1.3524405176816257,-1.9081993094063578,-1.092416158499522,36
0.805,0.948,1611.8512729837928,0.48374062149779956,0.7071246993575759,1.8544771532919946,-2.0067219011341146,-1.5662927676431853,38
