sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
489,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0489/gen_0149,0.178658838570118,0.9441255133133382,0.8072102046571672,0.9881288622505963,0.6939434923592116,1331.923076923077,0.9940805592844147,0.9979786312445856,2.6598317745089384,1.3453603933519214,-7.286534053160348,26,17315
490,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0490/gen_0149,0.09141964726150037,0.9980764898471535,0.9304015685804188,0.7969977709464728,0.5922647822253401,1593.624309392265,0.807111365172385,0.9270782052793244,0.8069462563672027,-3.687655989223175,-3.837242337092973,181,144223
491,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0491/gen_0149,0.1467698320746422,0.9980764898471535,0.9304015685804188,0.7969977709464728,0.6673255990933151,1618.232044198895,0.6745666410790555,0.8783475588938204,1.1636095883941597,-3.1576983431204115,-4.534720942498682,181,146450
492,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0492/gen_0149,0.09141964726150037,0.886983924685046,0.9304015685804188,0.7969977709464728,0.5922647822253401,1551.889502762431,0.34013874194490384,0.7398145906611794,0.46554826184396625,0.08393289117766208,2.7545946682848204,181,140446
493,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0493/gen_0149,0.09141964726150037,0.9980764898471535,0.6944957888685167,0.7969977709464728,0.3322895297855429,1624.342541436464,0.4645629878114825,0.8469214913981348,7.055299468991288,-0.9784572381513476,-3.154439702117011,181,147003
494,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0494/gen_0149,0.09141964726150037,0.9980764898471535,0.9304015685804188,0.9208628127351404,0.5922647822253401,1394.9944751381215,0.9981855381033936,1.0,1.6168251764620065,-3.091150594884975,-2.7868444885386165,181,126247
495,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0495/gen_0149,0.09141964726150037,0.9980764898471535,0.9304015685804188,0.7969977709464728,0.5922647822253401,1646.5866666666666,0.3463046564513759,0.6502987999416976,3.4521063447069325,-2.199040823640949,-3.2555072606802606,75,61747
496,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0496/gen_0149,0.1467698320746422,0.886983924685046,0.6944957888685167,0.9208628127351404,0.45272752793034315,1430.7733333333333,0.765827458226343,0.9748946956424498,-0.5061499360791852,-2.274412067188856,-6.507464684066976,75,53654
497,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0497/gen_0149,0.1421654379460961,0.8840973471291363,0.29239251408725975,0.9835865099914372,0.30630951303469894,1737.076923076923,0.19211020713124285,0.13913736604375165,-2.0219523335104683,3.825059527872563,0.24780997572652505,26,22582
498,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0498/gen_0149,0.10106050125323238,0.8840973471291363,0.29239251408725975,0.9835865099914372,0.11980304504788168,1745.1538461538462,0.18544531009871443,0.15982721382289417,-1.4751050661660063,4.646724676999766,0.22485959128030564,26,22687
499,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0499/gen_0149,0.1421654379460961,0.9927296806592494,0.29239251408725975,0.9835865099914372,0.30630951303469894,1327.3846153846155,0.9984962406015038,1.0,-4.899005074371325,0.08188907380285534,-0.3860618729419499,26,17256
500,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0500/gen_0149,0.1421654379460961,0.8840973471291363,0.14444097131490707,0.9835865099914372,0.4002403940823448,1746.7692307692307,0.1815026090451896,0.1542187775233398,-1.759670357264987,4.089116311680069,0.43822969263713174,26,22708
501,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0501/gen_0149,0.1421654379460961,0.8840973471291363,0.29239251408725975,0.8278404778800904,0.30630951303469894,1578.7692307692307,0.5544432392134582,0.3848177743129994,-2.273215400538911,0.29383744028060593,-0.8281989146256534,26,20524
502,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0502/gen_0149,0.1421654379460961,0.8840973471291363,0.29239251408725975,0.9835865099914372,0.30630951303469894,1322.1818181818182,0.6984054280543834,0.9917583425009168,1.2424151446750034,-2.523509007987252,-5.296191657920278,165,109080
503,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0503/gen_0149,0.10106050125323238,0.9927296806592494,0.14444097131490707,0.8278404778800904,0.28411199355602895,1557.7212121212121,0.8800432116059539,0.9515920692231076,1.7487681126803072,-2.1093114303854033,-3.250221630652837,165,128512
504,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0504/gen_0149,0.13252644892781973,0.9295868636574596,0.9777184044010937,0.8552831892855466,0.6779149766265368,1509.0065359477123,0.799995152497536,0.9269570942229229,-1.667559519786715,-4.368497389142774,2.236032854502501,153,115439
505,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0505/gen_0149,0.12446214738301935,0.9295868636574596,0.9777184044010937,0.8552831892855466,0.6625804922378578,1507.6078431372548,0.8354798551003793,0.9639042069850519,-1.4089378477097245,-4.601934370329753,2.6717396737601136,153,115332
506,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0506/gen_0149,0.13252644892781973,0.9230882108211518,0.9777184044010937,0.8552831892855466,0.6779149766265368,1516.1830065359477,0.42362668235109235,0.8075145704728075,-2.1344656082112956,-2.422125965872955,2.633629557190469,153,115988
507,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0507/gen_0149,0.13252644892781973,0.9295868636574596,0.49939585719257595,0.8552831892855466,0.24397499362615735,1504.9411764705883,0.7489003377440274,0.9407268431658675,-1.786598219456635,-3.674743154041138,1.2066009697954525,153,115128
