metric,param,mu_star,mu_star_conf,sigma
TotalTime,utility_decay,3208.3649999999984,3569.480882402684,8488.184840816577
TotalTime,evo_noise,360.09000000000225,308.6941323752077,842.9366874520467
TotalTime,sim_scale,0.0,0.0,0.0
TotalTime,evo_bottom_frac,1379.7899999999952,1176.7453111835234,3255.175345895562
TotalTime,evo_top_frac,535.6050000000017,608.9590185598113,1569.5453674551788
TotalTime,imitation_mu,1102.529999999999,689.9944837789668,1768.067667525019
TotalTime,n_agents,276932.715,25592.726208618653,63259.668435527885
TotalTime,n_teams,1562.8350000000007,1398.3866834550493,3905.9285968188747
MeanTime,w_max10_mean,285.6317665441177,35.57293603749728,88.06742630077218
MeanTime,w_max10_std,51.40475367647048,23.128757684328264,46.70282861473435
MeanTime,cp_fraction,286.0718253676471,85.89071893276818,349.6543310618889
MeanTime,recovery_rate,19.21947150735296,13.983075678151886,41.82594690780339
MeanTime,k_aero,391.76602113970597,29.25306344356607,69.84798911749529
MeanTime,c_roll,50.109288602941135,12.633632969311096,31.285303675493843
MeanTime,ref_speed_frac,531.613133272059,143.68943094347492,353.3942386809488
MeanTime,k_s,212.80606617647055,100.3394163244734,257.52587980245215
MeanTime,breakaway_speed_frac,109.47792738970593,64.05457886253821,189.25646459692706
MeanTime,breakaway_cooldown_steps,13.231195772058829,9.060567083182345,21.881773419781837
MeanTime,utility_decay,22.520568933823547,29.953611631199273,61.553250262039214
MeanTime,evo_noise,7.050128676470541,10.161203376893516,24.203934560351406
MeanTime,sim_scale,0.0,0.0,0.0
MeanTime,evo_bottom_frac,15.221910845588251,12.316743139995728,28.518731982624253
MeanTime,evo_top_frac,4.3123602941175365,4.113218741637738,9.306924448419089
MeanTime,imitation_mu,15.610098345588261,11.212680063226308,27.224823513621836
MeanTime,n_agents,114.77190073529411,128.78275997181208,261.0926043969826
MeanTime,n_teams,12.286332720588195,8.383081844683664,24.364701934980662
TotalStaminaSpent,w_max10_mean,47707.78812255668,40551.24006516859,96113.86429693241
TotalStaminaSpent,w_max10_std,21254.136671181397,20359.129054007237,49204.901444784264
TotalStaminaSpent,cp_fraction,199369.92462263381,127276.68349988018,269141.43593125575
TotalStaminaSpent,recovery_rate,26193.92398900196,28425.906579889772,62734.84146467068
TotalStaminaSpent,k_aero,6373.046998578755,5784.451383833002,13453.729419118701
TotalStaminaSpent,c_roll,17234.479144160232,14260.264127018134,37618.42363350018
TotalStaminaSpent,ref_speed_frac,189630.3939524419,114720.97700585147,328352.9246028714
TotalStaminaSpent,k_s,60512.06256043866,52376.23351360231,128584.10400949541
TotalStaminaSpent,breakaway_speed_frac,20643.708857991158,14455.145633728218,40838.8268251086
TotalStaminaSpent,breakaway_cooldown_steps,4317.137100072079,4224.359799930985,9244.328843776657
TotalStaminaSpent,utility_decay,19169.209639471526,19792.14371914,50811.641939996945
TotalStaminaSpent,evo_noise,3739.874469439568,2707.175117279922,7805.295026810895
TotalStaminaSpent,sim_scale,0.0,0.0,0.0
TotalStaminaSpent,evo_bottom_frac,18767.84232873509,25963.295793925783,63830.26485705274
TotalStaminaSpent,evo_top_frac,538.3804370023903,515.8110968334385,1265.0083926667392
TotalStaminaSpent,imitation_mu,7541.096645095747,6499.8008634359385,15592.932148364414
TotalStaminaSpent,n_agents,32939.81087474128,31483.046524981175,82272.49752526896
TotalStaminaSpent,n_teams,6067.861481799204,8957.721277653673,19870.304345552162
MeanStaminaSpent,w_max10_mean,516.6017920617983,346.44537813734325,824.6794497971127
MeanStaminaSpent,w_max10_std,155.83775884738344,149.2173562351997,346.04429050737286
MeanStaminaSpent,cp_fraction,2068.0935635907917,848.431527042503,1845.9481932379585
MeanStaminaSpent,recovery_rate,180.52562558175381,140.4513055574612,368.84760934406245
MeanStaminaSpent,k_aero,62.752913164020185,59.908176326710326,151.19888645935333
MeanStaminaSpent,c_roll,162.36706395550343,123.55764001620538,307.02275952351374
MeanStaminaSpent,ref_speed_frac,1629.6540940259458,957.045283375773,1971.309284447399
MeanStaminaSpent,k_s,513.089398675548,423.7744837377777,953.8651169736796
MeanStaminaSpent,breakaway_speed_frac,384.19911386938077,208.95916717078333,641.5728914012275
MeanStaminaSpent,breakaway_cooldown_steps,62.57360508123047,52.1073677267903,123.36501561235676
MeanStaminaSpent,utility_decay,151.03725351636123,169.0391995132712,379.73063312654455
MeanStaminaSpent,evo_noise,68.21639419091451,85.01041636580757,200.49578236684602
MeanStaminaSpent,sim_scale,0.0,0.0,0.0
MeanStaminaSpent,evo_bottom_frac,131.7457040402343,188.38298027822393,455.67285054013513
MeanStaminaSpent,evo_top_frac,8.215712696879535,7.269762085469784,18.34622451099309
MeanStaminaSpent,imitation_mu,113.30219566111741,95.95633398613737,253.64173442700272
MeanStaminaSpent,n_agents,600.704809932192,632.7835519259024,1467.3670720336397
MeanStaminaSpent,n_teams,41.433402997927594,46.600417045444715,109.00932660389181
