sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
222,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0222/gen_0099,0.0717847715597599,0.9760820071212948,0.5355171064846218,0.9513181463815272,0.24361513658107417,1353.8934911242604,0.7580685983254609,0.9926051536659557,3.0032663592730584,-0.8115066058788868,-2.06445695411112,169,114404
223,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0223/gen_0099,0.137559571955353,0.9215324779041112,0.2204020752571523,0.958364043198526,0.32373970814288056,1363.7869822485206,0.5883672303284708,0.9431013536966331,1.6278125478349648,-0.8888481044785522,-3.7272431117050173,169,115240
224,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0224/gen_0099,0.0699257218744605,0.8726504552178085,0.1351544470526278,0.901322328299284,0.35930542566489343,1485.9518072289156,0.6892754040869434,0.7575202296203805,-0.4117671890539913,0.36433329232638095,-0.5007443366924854,166,123334
225,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0225/gen_0099,0.1576389676425606,0.8726504552178085,0.1351544470526278,0.901322328299284,0.4894278847317181,1477.2530120481927,0.8374175990919384,0.7384105960264901,-0.2828649333209905,0.752400258561115,0.47598956477904786,166,122612
226,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0226/gen_0099,0.0699257218744605,0.9337479745503516,0.1351544470526278,0.901322328299284,0.35930542566489343,1432.6506024096386,0.5985006919591225,0.9773526196282903,0.15451499235835328,-2.2440667460622143,-4.979640626890841,166,118910
227,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0227/gen_0099,0.0699257218744605,0.8726504552178085,0.1094074206426739,0.901322328299284,0.38340373404923456,1489.1566265060242,0.6290491429899554,0.7047653721682848,-0.5614544775935888,0.5809728588747634,-0.33282989455211276,166,123600
228,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0228/gen_0099,0.0699257218744605,0.8726504552178085,0.1351544470526278,0.84674833426252,0.35930542566489343,1489.3373493975903,0.9988358556461001,0.7467378554382559,-0.27249501813685045,0.7228811076212003,0.33602329383399726,166,123615
229,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0229/gen_0099,0.0699257218744605,0.8726504552178085,0.1351544470526278,0.901322328299284,0.35930542566489343,1503.3714285714286,0.8318655215192823,0.26971758713748145,-0.18486541669554432,1.2330618884837599,-0.6899544392941465,35,26309
230,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0230/gen_0099,0.1576389676425606,0.9337479745503516,0.1094074206426739,0.84674833426252,0.5073831774148901,1569.0285714285715,0.5621900496812383,0.6303445261854469,-2.1520497158749805,-3.151479990186249,-1.8660429910495695,35,27458
231,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0231/gen_0099,0.1522797923535108,0.9398131501395256,0.7249435508623719,0.7696863863617182,0.5069446185980165,1653.2592592592594,0.40713966070550833,0.681482145257404,2.9258435978059065,-1.9620488133296519,-1.966942125111886,108,89276
232,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0232/gen_0099,0.08661272036843,0.9398131501395256,0.7249435508623719,0.7696863863617182,0.37461136900685,1670.4074074074074,0.5360518436429794,0.8337176559278064,0.9340212092859268,-2.8168558443529714,-1.3010219413214885,108,90202
233,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0233/gen_0099,0.1522797923535108,0.9156148402951658,0.7249435508623719,0.7696863863617182,0.5069446185980165,1616.6666666666667,0.3540079271185024,0.6176746849942726,2.7429734882770163,-1.6971835679624008,-1.654108085695876,108,87300
234,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0234/gen_0099,0.1522797923535108,0.9398131501395256,0.5768616745248437,0.7696863863617182,0.40496117284496297,1655.2592592592594,0.3756010535750276,0.6858162534681822,3.329973402797333,-1.8532257856750858,-2.3884496191528544,108,89384
235,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0235/gen_0099,0.1522797923535108,0.9398131501395256,0.7249435508623719,0.8684625864960254,0.5069446185980165,1502.4444444444443,0.5900231980988133,0.9419957599960558,-1.8419254348613814,-3.7815889030180068,0.9126691172512497,108,81132
236,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0236/gen_0099,0.1522797923535108,0.9398131501395256,0.7249435508623719,0.7696863863617182,0.5069446185980165,1653.4615384615386,0.48577085530902697,0.8034891835310537,2.3578409066479784,-2.145721564830453,-1.9515404385713395,156,128970
237,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0237/gen_0099,0.08661272036843,0.9156148402951658,0.5768616745248437,0.8684625864960254,0.2175646638948198,1484.9358974358975,0.5483291422540616,0.889393481545435,-1.8555421160237409,-3.5774704103459385,2.948723757090736,156,115825
