coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std
-0.4912231254402593,4.38677162096074,-0.0159375343312367,4.967136124975231,0.061018750651105,5.166799583114181,0.6789129352243438,5.301585806583809,-1.0206428356169344,4.559298345314625,-0.1585496992414154,5.223509458598759,-0.1737716350980263,4.455069710749308,-1.2988573569433186,4.833449323200851,-0.1134018838736446,5.416257659438346,-0.9402555801609348,4.424286442709456,-0.1484276356596177,5.489653682835293,-0.2333045144168742,5.078912092166991
1.2173456083605083,4.97660280251831,-0.8608677060560026,4.474003780823458,0.0529761783112397,4.964865380750353,-0.5555765887704057,5.095032314784796,0.5927552304542719,4.780361328534989,0.351053135829826,5.269897561585208,-0.363688914150245,4.790765778829585,0.6663341957221222,4.904666400716315,0.2985419037442112,5.179139943209552,0.0101852981933262,4.579269225577776,-0.964588755318329,4.539251069642607,-0.31424897455195,5.578378696380911
0.0758271927145613,4.824253573910056,0.4863381510334952,4.9971853339582175,-0.4817394772086611,4.800320053695773,-0.5330629327511075,4.894977282918007,-0.0070328013683649,4.461179382314982,0.1547152963190767,4.477965061074923,-0.1374100205829255,5.693660398400634,0.1615369920746691,5.064711605871643,0.8564754746153431,4.659164532578946,-0.5243122597311033,5.519604697442952,-0.4729782493616844,4.842119539501317,0.6234445294530264,5.296056576357279
-0.0043421985659695,4.929626233944162,-0.8328232049329195,5.336030761727511,0.4004312902866418,4.808441473346873,0.5804139485268,5.01511716288976,0.0295348409221357,4.887825133743479,-0.362162384330032,5.258632090969425,-0.2218497047096619,4.710584054464531,0.1702770140757309,4.625317473484111,-1.2475626832894977,5.145157052812325,0.7197823031756692,5.213732938462642,0.1719851971578216,4.8167780824596615,0.2723443882678986,5.83788372500755
0.7773544187460074,4.343626539911216,-0.2203982682093759,5.166800016649511,-0.2130296534250508,4.35046853443847,0.140907646121914,4.850350660282262,-0.0757879194721333,4.878589413634313,0.5875270913947227,4.7533486817203,0.3019535248678743,4.309296669379408,-0.4121980731046261,4.804566658995567,-0.5093956835006848,5.892190797087079,-0.0810143511721352,4.386228229347038,-0.4270742595198152,4.607081901218101,-0.1149328226198008,5.059452789731051
0.6410659996404787,4.412853591754306,-0.5163340217595678,5.203992726472915,-0.2912295870059984,5.619859842406123,-0.1386782495157603,5.5054694141056935,0.5404647674444164,5.622353599841838,0.1897203120469941,5.167531821908257,-0.1070646573263404,5.119367079970435,0.5246812493796243,5.4920592888315065,0.0580732878317334,5.173872507538517,-0.3929599463291747,5.156642902777034,-0.5015269085690545,5.132625385702402,0.552966894645623,4.953899592762403
0.0613958944744665,4.989784957157267,0.1329987250646525,5.11837604295269,0.3374443995330436,4.883985987287034,0.9381235503621292,5.525529832602291,-0.0518738240490456,4.823109354647402,0.3582911440797232,4.979206012918287,0.1778260249014602,5.118523103508289,0.2184857267118569,5.038834850319675,0.2388241558683217,5.303109007545035,-0.173407245113158,5.002289273019082,0.8084925318055473,5.270628728585905,0.8481480728074969,5.198580793985255
0.3846402310717701,5.5677030579738265,-0.2787023071282157,5.7074758580876885,0.5643974462799537,5.0507380487098965,-0.9409253370583728,4.500064421380299,0.339833355181963,4.909996972187384,0.546079284398199,4.919364316460326,-0.6453886202923463,4.73493825811934,0.204968515486218,5.059582213847391,-0.5699468500969322,4.690784753871648,0.9434351135940808,5.153351063604399,-0.1528930310211278,5.252314722759835,0.1797912905460749,4.787999164987205
-0.1923862006485333,4.214503578683104,-0.0696114088154598,4.312241322048022,-0.3784599535934448,4.994801328128837,0.1051831309527273,4.705722092634512,0.2315132286526751,5.438771540953185,-0.8751044592754614,5.098738389104248,0.3115251898390317,5.605687214120248,0.0199874668342896,5.099334892886391,-0.1622186677883652,4.920466412260439,0.3641345137593793,4.834462778780448,1.325414912755898,6.0015931760248185,0.5571306358339634,4.809727455977765
0.9410188982926664,4.335511032920288,0.3714788875445362,4.769728012103863,-0.1483258856639759,4.766024763562932,-0.1793447918441676,5.008500759681482,-0.2794759984431621,5.42160830806066,0.1501681220166814,5.559025504517828,-0.3482303233343267,4.893948020656286,0.0621030538816635,4.622629024223447,-0.9266818803708576,5.085645230337367,0.3471209732387758,5.468177684687141,-0.4098947392487634,4.587848269124076,1.0438910970167217,4.785493690635757
